f_img_in,best_score,f_img_out,faces_detected,subdetector_match
videos/guy2girl4/out/0013.png,2.60196859021,image_processed/videos/guy2girl4/out/0013.png,1,0.0
videos/guy2girl4/out/0014.png,2.36710483213,image_processed/videos/guy2girl4/out/0014.png,1,0.0
videos/guy2girl4/out/0015.png,2.34011155744,image_processed/videos/guy2girl4/out/0015.png,1,0.0
videos/guy2girl4/out/0016.png,2.31735164304,image_processed/videos/guy2girl4/out/0016.png,1,0.0
videos/guy2girl4/out/0017.png,2.14413863797,image_processed/videos/guy2girl4/out/0017.png,1,0.0
videos/guy2girl4/out/0018.png,1.74512702603,image_processed/videos/guy2girl4/out/0018.png,1,0.0
videos/guy2girl4/out/0019.png,1.72023231168,image_processed/videos/guy2girl4/out/0019.png,1,0.0
videos/guy2girl4/out/0020.png,1.57486373563,image_processed/videos/guy2girl4/out/0020.png,1,0.0
videos/guy2girl4/out/0021.png,1.43869430204,image_processed/videos/guy2girl4/out/0021.png,1,0.0
videos/guy2girl4/out/0022.png,1.48294955869,image_processed/videos/guy2girl4/out/0022.png,1,0.0
videos/guy2girl4/out/0023.png,1.58753949781,image_processed/videos/guy2girl4/out/0023.png,1,0.0
videos/guy2girl4/out/0024.png,1.30092937131,image_processed/videos/guy2girl4/out/0024.png,1,0.0
videos/guy2girl4/out/0025.png,1.64679128308,image_processed/videos/guy2girl4/out/0025.png,1,0.0
videos/guy2girl4/out/0026.png,1.74879628797,image_processed/videos/guy2girl4/out/0026.png,1,0.0
videos/guy2girl4/out/0027.png,1.77868539472,image_processed/videos/guy2girl4/out/0027.png,1,0.0
videos/guy2girl4/out/0028.png,1.80586797376,image_processed/videos/guy2girl4/out/0028.png,1,0.0
videos/guy2girl4/out/0029.png,1.50477058072,image_processed/videos/guy2girl4/out/0029.png,1,0.0
videos/guy2girl4/out/0030.png,2.07436782498,image_processed/videos/guy2girl4/out/0030.png,1,0.0
videos/guy2girl4/out/0031.png,1.94744859086,image_processed/videos/guy2girl4/out/0031.png,1,2.0
videos/guy2girl4/out/0032.png,1.77102885591,image_processed/videos/guy2girl4/out/0032.png,1,2.0
videos/guy2girl4/out/0033.png,1.76175529142,image_processed/videos/guy2girl4/out/0033.png,1,0.0
videos/guy2girl4/out/0034.png,1.99046403546,image_processed/videos/guy2girl4/out/0034.png,1,0.0
videos/guy2girl4/out/0035.png,2.53151971479,image_processed/videos/guy2girl4/out/0035.png,1,0.0
videos/guy2girl4/out/0036.png,2.49190265317,image_processed/videos/guy2girl4/out/0036.png,1,0.0
videos/guy2girl4/out/0037.png,2.27726060529,image_processed/videos/guy2girl4/out/0037.png,1,0.0
videos/guy2girl4/out/0038.png,2.37528258939,image_processed/videos/guy2girl4/out/0038.png,1,0.0
videos/guy2girl4/out/0039.png,2.49482852597,image_processed/videos/guy2girl4/out/0039.png,1,0.0
videos/guy2girl4/out/0040.png,2.31779653211,image_processed/videos/guy2girl4/out/0040.png,1,0.0
videos/guy2girl4/out/0041.png,2.17298013349,image_processed/videos/guy2girl4/out/0041.png,1,0.0
videos/guy2girl4/out/0042.png,2.0498603024,image_processed/videos/guy2girl4/out/0042.png,1,0.0
videos/guy2girl4/out/0043.png,1.96594745298,image_processed/videos/guy2girl4/out/0043.png,1,0.0
videos/guy2girl4/out/0044.png,1.86088544507,image_processed/videos/guy2girl4/out/0044.png,1,0.0
videos/guy2girl4/out/0045.png,2.04544955869,image_processed/videos/guy2girl4/out/0045.png,1,0.0
videos/guy2girl4/out/0046.png,2.05719215055,image_processed/videos/guy2girl4/out/0046.png,1,0.0
videos/guy2girl4/out/0047.png,1.87490827222,image_processed/videos/guy2girl4/out/0047.png,1,0.0
videos/guy2girl4/out/0048.png,1.99147588391,image_processed/videos/guy2girl4/out/0048.png,1,0.0
videos/guy2girl4/out/0049.png,2.05464774747,image_processed/videos/guy2girl4/out/0049.png,1,0.0
videos/guy2girl4/out/0050.png,1.95592147489,image_processed/videos/guy2girl4/out/0050.png,1,0.0
videos/guy2girl4/out/0051.png,2.00822526593,image_processed/videos/guy2girl4/out/0051.png,1,0.0
videos/guy2girl4/out/0052.png,2.12532884259,image_processed/videos/guy2girl4/out/0052.png,1,0.0
videos/guy2girl4/out/0053.png,2.15364057202,image_processed/videos/guy2girl4/out/0053.png,1,0.0
videos/guy2girl4/out/0054.png,2.26122028012,image_processed/videos/guy2girl4/out/0054.png,1,0.0
videos/guy2girl4/out/0055.png,2.21508914609,image_processed/videos/guy2girl4/out/0055.png,1,0.0
videos/guy2girl4/out/0056.png,2.05061275144,image_processed/videos/guy2girl4/out/0056.png,1,0.0
videos/guy2girl4/out/0057.png,2.11050540586,image_processed/videos/guy2girl4/out/0057.png,1,0.0
videos/guy2girl4/out/0058.png,2.17092258115,image_processed/videos/guy2girl4/out/0058.png,1,0.0
videos/guy2girl4/out/0059.png,2.02340299268,image_processed/videos/guy2girl4/out/0059.png,1,0.0
videos/guy2girl4/out/0060.png,1.97745305677,image_processed/videos/guy2girl4/out/0060.png,1,0.0
videos/guy2girl4/out/0061.png,2.07380563398,image_processed/videos/guy2girl4/out/0061.png,1,0.0
videos/guy2girl4/out/0062.png,2.31851178785,image_processed/videos/guy2girl4/out/0062.png,1,0.0
videos/guy2girl4/out/0063.png,2.56870299955,image_processed/videos/guy2girl4/out/0063.png,1,0.0
videos/guy2girl4/out/0064.png,2.60577088971,image_processed/videos/guy2girl4/out/0064.png,1,0.0
videos/guy2girl4/out/0065.png,2.34810573239,image_processed/videos/guy2girl4/out/0065.png,1,0.0
videos/guy2girl4/out/0066.png,2.1117365994,image_processed/videos/guy2girl4/out/0066.png,1,0.0
videos/guy2girl4/out/0067.png,1.84017545362,image_processed/videos/guy2girl4/out/0067.png,1,0.0
videos/guy2girl4/out/0068.png,1.61215526242,image_processed/videos/guy2girl4/out/0068.png,1,0.0
videos/guy2girl4/out/0069.png,1.58246690412,image_processed/videos/guy2girl4/out/0069.png,1,0.0
videos/guy2girl4/out/0070.png,1.68809539456,image_processed/videos/guy2girl4/out/0070.png,1,0.0
videos/guy2girl4/out/0071.png,1.63549596448,image_processed/videos/guy2girl4/out/0071.png,1,0.0
videos/guy2girl4/out/0072.png,1.57215005536,image_processed/videos/guy2girl4/out/0072.png,1,0.0
videos/guy2girl4/out/0073.png,1.85399419446,image_processed/videos/guy2girl4/out/0073.png,1,0.0
videos/guy2girl4/out/0074.png,2.03574210782,image_processed/videos/guy2girl4/out/0074.png,1,0.0
